developername,sourceentitydevelopername,status,targetentitydevelopername,fieldmappings.developername,fieldmappings.sourcefielddevelopername,fieldmappings.targetfielddevelopername
Pendencia_Cadastral_Dev_Pendenc_ED470FF5_map_Pendencia_Cadastral_Dev_1683314838295,Pendencia_Cadastral_Dev_Pendenc_ED470FF5__dll,ACTIVE,Pendencia_Cadastral_Dev__dlm,codigo_identificacao_campo__c_fieldmap_codigo_identificacao_campo__c,codigo_identificacao_campo__c,codigo_identificacao_campo__c
Pendencia_Cadastral_Dev_Pendenc_ED470FF5_map_Pendencia_Cadastral_Dev_1683314838295,Pendencia_Cadastral_Dev_Pendenc_ED470FF5__dll,ACTIVE,Pendencia_Cadastral_Dev__dlm,DataSource__c_fieldmap_DataSource__c,DataSource__c,DataSource__c
Pendencia_Cadastral_Dev_Pendenc_ED470FF5_map_Pendencia_Cadastral_Dev_1683314838295,Pendencia_Cadastral_Dev_Pendenc_ED470FF5__dll,ACTIVE,Pendencia_Cadastral_Dev__dlm,data_hora_encerramento__c_fieldmap_data_hora_encerramento__c,data_hora_encerramento__c,data_hora_encerramento__c
Pendencia_Cadastral_Dev_Pendenc_ED470FF5_map_Pendencia_Cadastral_Dev_1683314838295,Pendencia_Cadastral_Dev_Pendenc_ED470FF5__dll,ACTIVE,Pendencia_Cadastral_Dev__dlm,DataSourceObject__c_fieldmap_DataSourceObject__c,DataSourceObject__c,DataSourceObject__c
Pendencia_Cadastral_Dev_Pendenc_ED470FF5_map_Pendencia_Cadastral_Dev_1683314838295,Pendencia_Cadastral_Dev_Pendenc_ED470FF5__dll,ACTIVE,Pendencia_Cadastral_Dev__dlm,KQ_Chave__c_fieldmap_KQ_Chave__c,KQ_Chave__c,KQ_Chave__c
Pendencia_Cadastral_Hom_Pendenc_ED968388_map_Pendencia_Cadastral_Hom_1683319030531,Pendencia_Cadastral_Hom_Pendenc_ED968388__dll,ACTIVE,Pendencia_Cadastral_Hom__dlm,codigo_tipo_pendencia_cadastral__c_fieldmap_codigo_tipo_pendencia_cadastral__c,codigo_tipo_pendencia_cadastral__c,codigo_tipo_pendencia_cadastral__c
Pendencia_Cadastral_Hom_Pendenc_ED968388_map_Pendencia_Cadastral_Hom_1683319030531,Pendencia_Cadastral_Hom_Pendenc_ED968388__dll,ACTIVE,Pendencia_Cadastral_Hom__dlm,codigo_origem_abertura__c_fieldmap_codigo_origem_abertura__c,codigo_origem_abertura__c,codigo_origem_abertura__c
Pendencia_Cadastral_Hom_Pendenc_ED968388_map_Pendencia_Cadastral_Hom_1683319030531,Pendencia_Cadastral_Hom_Pendenc_ED968388__dll,ACTIVE,Pendencia_Cadastral_Hom__dlm,codigo_origem_categoria_pendencia__c_fieldmap_codigo_origem_categoria_pendencia__c,codigo_origem_categoria_pendencia__c,codigo_origem_categoria_pendencia__c
Pendencia_Cadastral_Hom_Pendenc_ED968388_map_Pendencia_Cadastral_Hom_1683319030531,Pendencia_Cadastral_Hom_Pendenc_ED968388__dll,ACTIVE,Pendencia_Cadastral_Hom__dlm,codigo_bloco_campo__c_fieldmap_codigo_bloco_campo__c,codigo_bloco_campo__c,codigo_bloco_campo__c
Pendencia_Cadastral_Hom_Pendenc_ED968388_map_Pendencia_Cadastral_Hom_1683319030531,Pendencia_Cadastral_Hom_Pendenc_ED968388__dll,ACTIVE,Pendencia_Cadastral_Hom__dlm,codigo_origem_encerramento__c_fieldmap_codigo_origem_encerramento__c,codigo_origem_encerramento__c,codigo_origem_encerramento__c
Pendencia_Cadastral_Hom_Pendenc_ED968388_map_Pendencia_Cadastral_Hom_1683319030531,Pendencia_Cadastral_Hom_Pendenc_ED968388__dll,ACTIVE,Pendencia_Cadastral_Hom__dlm,data_hora_notificacao__c_fieldmap_data_hora_notificacao__c,data_hora_notificacao__c,data_hora_notificacao__c
Pendencia_Cadastral_Hom_Pendenc_ED968388_map_Pendencia_Cadastral_Hom_1683319030531,Pendencia_Cadastral_Hom_Pendenc_ED968388__dll,ACTIVE,Pendencia_Cadastral_Hom__dlm,codigo_situacao_pendencia_cadastral__c_fieldmap_codigo_situacao_pendencia_cadastral__c,codigo_situacao_pendencia_cadastral__c,codigo_situacao_pendencia_cadastral__c
Pendencia_Cadastral_Hom_Pendenc_ED968388_map_Pendencia_Cadastral_Hom_1683319030531,Pendencia_Cadastral_Hom_Pendenc_ED968388__dll,ACTIVE,Pendencia_Cadastral_Hom__dlm,codigo_identificacao_pendencia__c_fieldmap_codigo_identificacao_pendencia__c,codigo_identificacao_pendencia__c,codigo_identificacao_pendencia__c
Pendencia_Cadastral_Hom_Pendenc_ED968388_map_Pendencia_Cadastral_Hom_1683319030531,Pendencia_Cadastral_Hom_Pendenc_ED968388__dll,ACTIVE,Pendencia_Cadastral_Hom__dlm,codigo_cliente_itau_unibanco__c_fieldmap_codigo_cliente_itau_unibanco__c,codigo_cliente_itau_unibanco__c,codigo_cliente_itau_unibanco__c
Pendencia_Cadastral_Hom_Pendenc_ED968388_map_Pendencia_Cadastral_Hom_1683319030531,Pendencia_Cadastral_Hom_Pendenc_ED968388__dll,ACTIVE,Pendencia_Cadastral_Hom__dlm,data_hora_inclusao__c_fieldmap_data_hora_inclusao__c,data_hora_inclusao__c,data_hora_inclusao__c
Pendencia_Cadastral_Hom_Pendenc_ED968388_map_Pendencia_Cadastral_Hom_1683319030531,Pendencia_Cadastral_Hom_Pendenc_ED968388__dll,ACTIVE,Pendencia_Cadastral_Hom__dlm,Chave__c_fieldmap_Chave__c,Chave__c,Chave__c
Pendencia_Cadastral_Hom_Pendenc_ED968388_map_Pendencia_Cadastral_Hom_1683319030531,Pendencia_Cadastral_Hom_Pendenc_ED968388__dll,ACTIVE,Pendencia_Cadastral_Hom__dlm,codigo_identificacao_campo__c_fieldmap_codigo_identificacao_campo__c,codigo_identificacao_campo__c,codigo_identificacao_campo__c
Pendencia_Cadastral_Hom_Pendenc_ED968388_map_Pendencia_Cadastral_Hom_1683319030531,Pendencia_Cadastral_Hom_Pendenc_ED968388__dll,ACTIVE,Pendencia_Cadastral_Hom__dlm,DataSource__c_fieldmap_DataSource__c,DataSource__c,DataSource__c
Pendencia_Cadastral_Hom_Pendenc_ED968388_map_Pendencia_Cadastral_Hom_1683319030531,Pendencia_Cadastral_Hom_Pendenc_ED968388__dll,ACTIVE,Pendencia_Cadastral_Hom__dlm,data_hora_encerramento__c_fieldmap_data_hora_encerramento__c,data_hora_encerramento__c,data_hora_encerramento__c
Pendencia_Cadastral_Hom_Pendenc_ED968388_map_Pendencia_Cadastral_Hom_1683319030531,Pendencia_Cadastral_Hom_Pendenc_ED968388__dll,ACTIVE,Pendencia_Cadastral_Hom__dlm,DataSourceObject__c_fieldmap_DataSourceObject__c,DataSourceObject__c,DataSourceObject__c
Pendencia_Cadastral_Hom_Pendenc_ED968388_map_Pendencia_Cadastral_Hom_1683319030531,Pendencia_Cadastral_Hom_Pendenc_ED968388__dll,ACTIVE,Pendencia_Cadastral_Hom__dlm,KQ_Chave__c_fieldmap_KQ_Chave__c,KQ_Chave__c,KQ_Chave__c
Pendencia_Cadastral_Hom_Pendenc_ED968388_map_Pendencia_Cadastral_Hom_1683319030531,Pendencia_Cadastral_Hom_Pendenc_ED968388__dll,ACTIVE,Pendencia_Cadastral_Hom__dlm,KQ_codigo_cliente_itau_unibanco__c_fieldmap_KQ_codigo_cliente_itau_unibanco__c,KQ_codigo_cliente_itau_unibanco__c,KQ_codigo_cliente_itau_unibanco__c
tbhf9129_perf_digl_pjur_tbhf912_9E80AB34_map_Perfil_Digital_Pessoa_Juridica_1724941685734,tbhf9129_perf_digl_pjur_tbhf912_9E80AB34__dll,ACTIVE,Perfil_Digital_Pessoa_Juridica__dlm,des_cmdo_atui__c_fieldmap_des_cmdo_atui__c,des_cmdo_atui__c,des_cmdo_atui__c
tbhf9129_perf_digl_pjur_tbhf912_9E80AB34_map_Perfil_Digital_Pessoa_Juridica_1724941685734,tbhf9129_perf_digl_pjur_tbhf912_9E80AB34__dll,ACTIVE,Perfil_Digital_Pessoa_Juridica__dlm,nom_perf_digl__c_fieldmap_nom_perf_digl__c,nom_perf_digl__c,nom_perf_digl__c
tbhf9129_perf_digl_pjur_tbhf912_9E80AB34_map_Perfil_Digital_Pessoa_Juridica_1724941685734,tbhf9129_perf_digl_pjur_tbhf912_9E80AB34__dll,ACTIVE,Perfil_Digital_Pessoa_Juridica__dlm,qtd_medi_dia_aces_atm__c_fieldmap_qtd_medi_dia_aces_atm__c,qtd_medi_dia_aces_atm__c,qtd_medi_dia_aces_atm__c
tbhf9129_perf_digl_pjur_tbhf912_9E80AB34_map_Perfil_Digital_Pessoa_Juridica_1724941685734,tbhf9129_perf_digl_pjur_tbhf912_9E80AB34__dll,ACTIVE,Perfil_Digital_Pessoa_Juridica__dlm,qtd_medi_dia_aces_term_caix__c_fieldmap_qtd_medi_dia_aces_term_caix__c,qtd_medi_dia_aces_term_caix__c,qtd_medi_dia_aces_term_caix__c
tbhf9129_perf_digl_pjur_tbhf912_9E80AB34_map_Perfil_Digital_Pessoa_Juridica_1724941685734,tbhf9129_perf_digl_pjur_tbhf912_9E80AB34__dll,ACTIVE,Perfil_Digital_Pessoa_Juridica__dlm,qtd_medi_bnkg_digl__c_fieldmap_qtd_medi_bnkg_digl__c,qtd_medi_bnkg_digl__c,qtd_medi_bnkg_digl__c
tbhf9129_perf_digl_pjur_tbhf912_9E80AB34_map_Perfil_Digital_Pessoa_Juridica_1724941685734,tbhf9129_perf_digl_pjur_tbhf912_9E80AB34__dll,ACTIVE,Perfil_Digital_Pessoa_Juridica__dlm,qtd_medi_dia_aces_bnkl__c_fieldmap_qtd_medi_dia_aces_bnkl__c,qtd_medi_dia_aces_bnkl__c,qtd_medi_dia_aces_bnkl__c
tbhf9129_perf_digl_pjur_tbhf912_9E80AB34_map_Perfil_Digital_Pessoa_Juridica_1724941685734,tbhf9129_perf_digl_pjur_tbhf912_9E80AB34__dll,ACTIVE,Perfil_Digital_Pessoa_Juridica__dlm,cod_chav_coro_clie__c_fieldmap_cod_chav_coro_clie__c,cod_chav_coro_clie__c,cod_chav_coro_clie__c
tbhf9129_perf_digl_pjur_tbhf912_9E80AB34_map_Perfil_Digital_Pessoa_Juridica_1724941685734,tbhf9129_perf_digl_pjur_tbhf912_9E80AB34__dll,ACTIVE,Perfil_Digital_Pessoa_Juridica__dlm,qtd_medi_saqu_depo__c_fieldmap_qtd_medi_saqu_depo__c,qtd_medi_saqu_depo__c,qtd_medi_saqu_depo__c
tbhf9129_perf_digl_pjur_tbhf912_9E80AB34_map_Perfil_Digital_Pessoa_Juridica_1724941685734,tbhf9129_perf_digl_pjur_tbhf912_9E80AB34__dll,ACTIVE,Perfil_Digital_Pessoa_Juridica__dlm,cod_faix_digl__c_fieldmap_cod_faix_digl__c,cod_faix_digl__c,cod_faix_digl__c
tbhf9129_perf_digl_pjur_tbhf912_9E80AB34_map_Perfil_Digital_Pessoa_Juridica_1724941685734,tbhf9129_perf_digl_pjur_tbhf912_9E80AB34__dll,ACTIVE,Perfil_Digital_Pessoa_Juridica__dlm,dat_rfrc__c_fieldmap_dat_rfrc__c,dat_rfrc__c,dat_rfrc__c
tbhf9129_perf_digl_pjur_tbhf912_9E80AB34_map_Perfil_Digital_Pessoa_Juridica_1724941685734,tbhf9129_perf_digl_pjur_tbhf912_9E80AB34__dll,ACTIVE,Perfil_Digital_Pessoa_Juridica__dlm,cod_chav_unic_rgto__c_fieldmap_cod_chav_unic_rgto__c,cod_chav_unic_rgto__c,cod_chav_unic_rgto__c
tbhf9129_perf_digl_pjur_tbhf912_9E80AB34_map_Perfil_Digital_Pessoa_Juridica_1724941685734,tbhf9129_perf_digl_pjur_tbhf912_9E80AB34__dll,ACTIVE,Perfil_Digital_Pessoa_Juridica__dlm,KQ_cod_chav_unic_rgto__c_fieldmap_KQ_cod_chav_unic_rgto__c,KQ_cod_chav_unic_rgto__c,KQ_cod_chav_unic_rgto__c
tbhf9129_perf_digl_pjur_tbhf912_9E80AB34_map_Perfil_Digital_Pessoa_Juridica_1724941685734,tbhf9129_perf_digl_pjur_tbhf912_9E80AB34__dll,ACTIVE,Perfil_Digital_Pessoa_Juridica__dlm,nom_grup__c_fieldmap_nom_grup__c,nom_grup__c,nom_grup__c
tbhf9129_perf_digl_pjur_tbhf912_9E80AB34_map_Perfil_Digital_Pessoa_Juridica_1724941685734,tbhf9129_perf_digl_pjur_tbhf912_9E80AB34__dll,ACTIVE,Perfil_Digital_Pessoa_Juridica__dlm,qtd_medi_dia_aces_mboe__c_fieldmap_qtd_medi_dia_aces_mboe__c,qtd_medi_dia_aces_mboe__c,qtd_medi_dia_aces_mboe__c
tbhf9129_perf_digl_pjur_tbhf912_9E80AB34_map_Perfil_Digital_Pessoa_Juridica_1724941685734,tbhf9129_perf_digl_pjur_tbhf912_9E80AB34__dll,ACTIVE,Perfil_Digital_Pessoa_Juridica__dlm,DataSource__c_fieldmap_DataSource__c,DataSource__c,DataSource__c
tbhf9129_perf_digl_pjur_tbhf912_9E80AB34_map_Perfil_Digital_Pessoa_Juridica_1724941685734,tbhf9129_perf_digl_pjur_tbhf912_9E80AB34__dll,ACTIVE,Perfil_Digital_Pessoa_Juridica__dlm,qtd_medi_dia_aces_cckt__c_fieldmap_qtd_medi_dia_aces_cckt__c,qtd_medi_dia_aces_cckt__c,qtd_medi_dia_aces_cckt__c
tbhf9129_perf_digl_pjur_tbhf912_9E80AB34_map_Perfil_Digital_Pessoa_Juridica_1724941685734,tbhf9129_perf_digl_pjur_tbhf912_9E80AB34__dll,ACTIVE,Perfil_Digital_Pessoa_Juridica__dlm,DataSourceObject__c_fieldmap_DataSourceObject__c,DataSourceObject__c,DataSourceObject__c
tbhf9129_perf_digl_pjur_tbhf912_9E80AB34_map_Perfil_Digital_Pessoa_Juridica_1724941685734,tbhf9129_perf_digl_pjur_tbhf912_9E80AB34__dll,ACTIVE,Perfil_Digital_Pessoa_Juridica__dlm,qtd_medi_pgto_trsf__c_fieldmap_qtd_medi_pgto_trsf__c,qtd_medi_pgto_trsf__c,qtd_medi_pgto_trsf__c
tbhf9129_perf_digl_pjur_tbhf912_9E80AB34_map_Perfil_Digital_Pessoa_Juridica_1724941685734,tbhf9129_perf_digl_pjur_tbhf912_9E80AB34__dll,ACTIVE,Perfil_Digital_Pessoa_Juridica__dlm,KQ_cod_chav_coro_clie__c_fieldmap_KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c
TBHF9554_PIX_AWAR_map_Pix_Awareness_1756468704765,TBHF9554_PIX_AWAR__dll,ACTIVE,Pix_Awareness__dlm,ind_ulti_pix_pf_pj__c_fieldmap_ind_ulti_pix_pf_pj__c,ind_ulti_pix_pf_pj__c,ind_ulti_pix_pf_pj__c
TBHF9554_PIX_AWAR_map_Pix_Awareness_1756468704765,TBHF9554_PIX_AWAR__dll,ACTIVE,Pix_Awareness__dlm,vlr_totl_pix_90D__c_fieldmap_vlr_totl_pix_90D__c,vlr_totl_pix_90D__c,vlr_totl_pix_90D__c
TBHF9554_PIX_AWAR_map_Pix_Awareness_1756468704765,TBHF9554_PIX_AWAR__dll,ACTIVE,Pix_Awareness__dlm,vlr_totl_pix_200_reais__c_fieldmap_vlr_totl_pix_200_reais__c,vlr_totl_pix_200_reais__c,vlr_totl_pix_200_reais__c
TBHF9554_PIX_AWAR_map_Pix_Awareness_1756468704765,TBHF9554_PIX_AWAR__dll,ACTIVE,Pix_Awareness__dlm,cod_chav_coro_clie__c_fieldmap_cod_chav_coro_clie__c,cod_chav_coro_clie__c,cod_chav_coro_clie__c
TBHF9554_PIX_AWAR_map_Pix_Awareness_1756468704765,TBHF9554_PIX_AWAR__dll,ACTIVE,Pix_Awareness__dlm,qtd_totl_pix_200_reais__c_fieldmap_qtd_totl_pix_200_reais__c,qtd_totl_pix_200_reais__c,qtd_totl_pix_200_reais__c
TBHF9554_PIX_AWAR_map_Pix_Awareness_1756468704765,TBHF9554_PIX_AWAR__dll,ACTIVE,Pix_Awareness__dlm,qtd_totl_pix_90D__c_fieldmap_qtd_totl_pix_90D__c,qtd_totl_pix_90D__c,qtd_totl_pix_90D__c
TBHF9554_PIX_AWAR_map_Pix_Awareness_1756468704765,TBHF9554_PIX_AWAR__dll,ACTIVE,Pix_Awareness__dlm,dat_ulti_trsf_pix__c_fieldmap_dat_ulti_trsf_pix__c,dat_ulti_trsf_pix__c,dat_ulti_trsf_pix__c
TBHF9554_PIX_AWAR_map_Pix_Awareness_1756468704765,TBHF9554_PIX_AWAR__dll,ACTIVE,Pix_Awareness__dlm,InternalOrganization__c_fieldmap_InternalOrganization__c,InternalOrganization__c,InternalOrganization__c
TBHF9554_PIX_AWAR_map_Pix_Awareness_1756468704765,TBHF9554_PIX_AWAR__dll,ACTIVE,Pix_Awareness__dlm,dat_ulti_trsf_pix_whtp__c_fieldmap_dat_ulti_trsf_pix_whtp__c,dat_ulti_trsf_pix_whtp__c,dat_ulti_trsf_pix_whtp__c
TBHF9554_PIX_AWAR_map_Pix_Awareness_1756468704765,TBHF9554_PIX_AWAR__dll,ACTIVE,Pix_Awareness__dlm,cod_chav_unic_rgto__c_fieldmap_cod_chav_unic_rgto__c,cod_chav_unic_rgto__c,cod_chav_unic_rgto__c
TBHF9554_PIX_AWAR_map_Pix_Awareness_1756468704765,TBHF9554_PIX_AWAR__dll,ACTIVE,Pix_Awareness__dlm,KQ_cod_chav_unic_rgto__c_fieldmap_KQ_cod_chav_unic_rgto__c,KQ_cod_chav_unic_rgto__c,KQ_cod_chav_unic_rgto__c
TBHF9554_PIX_AWAR_map_Pix_Awareness_1756468704765,TBHF9554_PIX_AWAR__dll,ACTIVE,Pix_Awareness__dlm,DataSource__c_fieldmap_DataSource__c,DataSource__c,DataSource__c
TBHF9554_PIX_AWAR_map_Pix_Awareness_1756468704765,TBHF9554_PIX_AWAR__dll,ACTIVE,Pix_Awareness__dlm,ind_pix_90D__c_fieldmap_ind_pix_90D__c,ind_pix_90D__c,ind_pix_90D__c
TBHF9554_PIX_AWAR_map_Pix_Awareness_1756468704765,TBHF9554_PIX_AWAR__dll,ACTIVE,Pix_Awareness__dlm,ind_pix_whtp_90D__c_fieldmap_ind_pix_whtp_90D__c,ind_pix_whtp_90D__c,ind_pix_whtp_90D__c
TBHF9554_PIX_AWAR_map_Pix_Awareness_1756468704765,TBHF9554_PIX_AWAR__dll,ACTIVE,Pix_Awareness__dlm,qtd_pix_whtp_90D__c_fieldmap_qtd_pix_whtp_90D__c,qtd_pix_whtp_90D__c,qtd_pix_whtp_90D__c
TBHF9554_PIX_AWAR_map_Pix_Awareness_1756468704765,TBHF9554_PIX_AWAR__dll,ACTIVE,Pix_Awareness__dlm,vlr_medi_pix_whtp_90D__c_fieldmap_vlr_medi_pix_whtp_90D__c,vlr_medi_pix_whtp_90D__c,vlr_medi_pix_whtp_90D__c
TBHF9554_PIX_AWAR_map_Pix_Awareness_1756468704765,TBHF9554_PIX_AWAR__dll,ACTIVE,Pix_Awareness__dlm,DataSourceObject__c_fieldmap_DataSourceObject__c,DataSourceObject__c,DataSourceObject__c
TBHF9554_PIX_AWAR_map_Pix_Awareness_1756468704765,TBHF9554_PIX_AWAR__dll,ACTIVE,Pix_Awareness__dlm,vlr_totl_pix_whtp_90D__c_fieldmap_vlr_totl_pix_whtp_90D__c,vlr_totl_pix_whtp_90D__c,vlr_totl_pix_whtp_90D__c
TBHF9554_PIX_AWAR_map_Pix_Awareness_1756468704765,TBHF9554_PIX_AWAR__dll,ACTIVE,Pix_Awareness__dlm,vlr_medi_pix_90D__c_fieldmap_vlr_medi_pix_90D__c,vlr_medi_pix_90D__c,vlr_medi_pix_90D__c
TBHF9554_PIX_AWAR_map_Pix_Awareness_1756468704765,TBHF9554_PIX_AWAR__dll,ACTIVE,Pix_Awareness__dlm,KQ_cod_chav_coro_clie__c_fieldmap_KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c,KQ_cod_chav_coro_clie__c
PJ_DATA_STREAM_TESTE_DATA_ACTION_map_PJ_DATA_STREAM_TESTE_DATA_ACTION_1707331591383,PJ_DATA_STREAM_TESTE_DATA_ACTION__dll,ACTIVE,PJ_DATA_STREAM_TESTE_DATA_ACTION__dlm,var__c_fieldmap_var__c,var__c,var__c
PJ_DATA_STREAM_TESTE_DATA_ACTION_map_PJ_DATA_STREAM_TESTE_DATA_ACTION_1707331591383,PJ_DATA_STREAM_TESTE_DATA_ACTION__dll,ACTIVE,PJ_DATA_STREAM_TESTE_DATA_ACTION__dlm,subscriberkey__c_fieldmap_subscriberkey__c,subscriberkey__c,subscriberkey__c
PJ_DATA_STREAM_TESTE_DATA_ACTION_map_PJ_DATA_STREAM_TESTE_DATA_ACTION_1707331591383,PJ_DATA_STREAM_TESTE_DATA_ACTION__dll,ACTIVE,PJ_DATA_STREAM_TESTE_DATA_ACTION__dlm,KQ_subscriberkey__c_fieldmap_KQ_subscriberkey__c,KQ_subscriberkey__c,KQ_subscriberkey__c
PJ_DATA_STREAM_TESTE_DATA_ACTION_map_PJ_DATA_STREAM_TESTE_DATA_ACTION_1707331591383,PJ_DATA_STREAM_TESTE_DATA_ACTION__dll,ACTIVE,PJ_DATA_STREAM_TESTE_DATA_ACTION__dlm,DataSource__c_fieldmap_DataSource__c,DataSource__c,DataSource__c
PJ_DATA_STREAM_TESTE_DATA_ACTION_map_PJ_DATA_STREAM_TESTE_DATA_ACTION_1707331591383,PJ_DATA_STREAM_TESTE_DATA_ACTION__dll,ACTIVE,PJ_DATA_STREAM_TESTE_DATA_ACTION__dlm,email__c_fieldmap_email__c,email__c,email__c
PJ_DATA_STREAM_TESTE_DATA_ACTION_map_PJ_DATA_STREAM_TESTE_DATA_ACTION_1707331591383,PJ_DATA_STREAM_TESTE_DATA_ACTION__dll,ACTIVE,PJ_DATA_STREAM_TESTE_DATA_ACTION__dlm,DataSourceObject__c_fieldmap_DataSourceObject__c,DataSourceObject__c,DataSourceObject__c
PJ_DATA_STREAM_TESTE_DATA_ACTION_map_PJ_DATA_STREAM_TESTE_DATA_ACTION_1707331591383,PJ_DATA_STREAM_TESTE_DATA_ACTION__dll,ACTIVE,PJ_DATA_STREAM_TESTE_DATA_ACTION__dlm,telefone__c_fieldmap_telefone__c,telefone__c,telefone__c
PJ_DATA_STREAM_TESTE_DATA_ACTION_map_PJ_DATA_STREAM_TESTE_DATA_ACTION_1707331591383,PJ_DATA_STREAM_TESTE_DATA_ACTION__dll,ACTIVE,PJ_DATA_STREAM_TESTE_DATA_ACTION__dlm,InternalOrganization__c_fieldmap_InternalOrganization__c,InternalOrganization__c,InternalOrganization__c
PJ_DATA_STREAM_TESTE_DATA_ACTION_map_PJ_DATA_STREAM_TESTE_DATA_ACTION_1707331591383,PJ_DATA_STREAM_TESTE_DATA_ACTION__dll,ACTIVE,PJ_DATA_STREAM_TESTE_DATA_ACTION__dlm,Locale__c_fieldmap_Locale__c,Locale__c,Locale__c
PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B_map_PJ_Recuperacao_de_Credito_1725461680744,PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B__dll,ACTIVE,PJ_Recuperacao_de_Credito__dlm,correlation_id__c_fieldmap_Correlation_Id__c,correlation_id__c,Correlation_Id__c
PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B_map_PJ_Recuperacao_de_Credito_1725461680744,PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B__dll,ACTIVE,PJ_Recuperacao_de_Credito__dlm,Date_Add__c_fieldmap_Date_Add__c,Date_Add__c,Date_Add__c
PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B_map_PJ_Recuperacao_de_Credito_1725461680744,PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B__dll,ACTIVE,PJ_Recuperacao_de_Credito__dlm,cod_prod_lgdo__c_fieldmap_cod_prod_lgdo__c,cod_prod_lgdo__c,cod_prod_lgdo__c
PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B_map_PJ_Recuperacao_de_Credito_1725461680744,PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B__dll,ACTIVE,PJ_Recuperacao_de_Credito__dlm,COD_UNICO__c_fieldmap_Codigo_Unico__c,COD_UNICO__c,Codigo_Unico__c
PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B_map_PJ_Recuperacao_de_Credito_1725461680744,PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B__dll,ACTIVE,PJ_Recuperacao_de_Credito__dlm,KQ_COD_UNICO__c_fieldmap_KQ_Codigo_Unico__c,KQ_COD_UNICO__c,KQ_Codigo_Unico__c
PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B_map_PJ_Recuperacao_de_Credito_1725461680744,PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B__dll,ACTIVE,PJ_Recuperacao_de_Credito__dlm,vlr_totl_risc_vncd_cred_veic__c_fieldmap_vlr_totl_risc_vncd_cred_veic__c,vlr_totl_risc_vncd_cred_veic__c,vlr_totl_risc_vncd_cred_veic__c
PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B_map_PJ_Recuperacao_de_Credito_1725461680744,PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B__dll,ACTIVE,PJ_Recuperacao_de_Credito__dlm,dat_vcto_ctrt__c_fieldmap_dat_vcto_ctrt__c,dat_vcto_ctrt__c,dat_vcto_ctrt__c
PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B_map_PJ_Recuperacao_de_Credito_1725461680744,PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B__dll,ACTIVE,PJ_Recuperacao_de_Credito__dlm,qtd_parc_atrs_aber_ctrt__c_fieldmap_qtd_parc_atrs_aber_ctrt__c,qtd_parc_atrs_aber_ctrt__c,qtd_parc_atrs_aber_ctrt__c
PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B_map_PJ_Recuperacao_de_Credito_1725461680744,PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B__dll,ACTIVE,PJ_Recuperacao_de_Credito__dlm,id_cliente_contrato__c_fieldmap_id_cliente_contrato__c,id_cliente_contrato__c,id_cliente_contrato__c
PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B_map_PJ_Recuperacao_de_Credito_1725461680744,PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B__dll,ACTIVE,PJ_Recuperacao_de_Credito__dlm,dat_vcto_parc_opcr__c_fieldmap_Dat_Vcto_Parc__c,dat_vcto_parc_opcr__c,Dat_Vcto_Parc__c
PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B_map_PJ_Recuperacao_de_Credito_1725461680744,PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B__dll,ACTIVE,PJ_Recuperacao_de_Credito__dlm,codigo_cliente_itau_unibanco__c_fieldmap_codigo_cliente_itau_unibanco__c,codigo_cliente_itau_unibanco__c,codigo_cliente_itau_unibanco__c
PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B_map_PJ_Recuperacao_de_Credito_1725461680744,PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B__dll,ACTIVE,PJ_Recuperacao_de_Credito__dlm,codigo_campanha__c_fieldmap_id_campanha__c,codigo_campanha__c,id_campanha__c
PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B_map_PJ_Recuperacao_de_Credito_1725461680744,PJ_Recuperacao_de_Credito_PJ_cl_BD7F509B__dll,ACTIVE,PJ_Recuperacao_de_Credito__dlm,qtd_parc_pago_ctrt__c_fieldmap_qtd_parc_pago_ctrt__c,qtd_parc_pago_ctrt__c,qtd_parc_pago_ctrt__c
